"","gender","NationalITy","PlaceofBirth","StageID","GradeID","SectionID","Topic","Semester","Relation","raisedhands","VisITedResources","AnnouncementsView","Discussion","ParentAnsweringSurvey","ParentschoolSatisfaction","StudentAbsenceDays","Class"
"173",1,0.0769230769230769,0.0769230769230769,0.5,0,0.5,0.363636363636364,1,1,0.2,0.222222222222222,0.540816326530612,0.122448979591837,0,1,0,0.5
"174",1,0.769230769230769,0.769230769230769,0.5,0,0.5,0.363636363636364,1,1,0.2,0.525252525252525,0.23469387755102,0.326530612244898,1,1,0,0.5
"175",0,0.230769230769231,0.230769230769231,0.5,0,0.5,0.363636363636364,1,0,0.5,0.626262626262626,0.744897959183674,0.428571428571429,1,0,0,1
"176",1,0.0769230769230769,0.0769230769230769,0.5,0,0.5,0.363636363636364,1,0,0.1,0.0202020202020202,0.13265306122449,0.530612244897959,0,0,0,0.5
"177",1,0.846153846153846,0.846153846153846,0.5,0,0.5,0.363636363636364,1,1,0.6,0.525252525252525,0.23469387755102,0.326530612244898,1,0,1,0
"178",0,0.923076923076923,0.923076923076923,0.5,0,0.5,0.363636363636364,1,1,0.15,0.525252525252525,0.846938775510204,0.102040816326531,1,0,1,1
"179",0,0.384615384615385,0.384615384615385,0.5,0,0.5,0.363636363636364,1,1,0.8,0.424242424242424,0.336734693877551,0.122448979591837,1,0,1,0
"180",1,0.384615384615385,0.384615384615385,0.5,0,0.5,0.363636363636364,1,1,0.4,0.515151515151515,0.204081632653061,0.326530612244898,0,0,1,1
"181",0,0.692307692307692,0.692307692307692,0.5,0,0.5,0.363636363636364,1,0,0.6,0.707070707070707,0.642857142857143,0.938775510204082,1,0,1,0
"182",1,0.230769230769231,0.230769230769231,0.5,0,0.5,0.363636363636364,1,0,0.5,0.626262626262626,0.13265306122449,0.326530612244898,0,0,0,0.5
"183",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,1,0.85,0.757575757575758,0.63265306122449,0.530612244897959,1,0,1,0
"184",0,0.384615384615385,0.384615384615385,1,0.555555555555556,0,0,1,0,0.25,0.151515151515152,0.326530612244898,0.530612244897959,0,0,1,1
"185",1,0.384615384615385,0.384615384615385,1,0.555555555555556,0,0,1,1,0.1,0.353535353535354,0.306122448979592,0.122448979591837,0,0,0,0.5
"186",1,0.384615384615385,0.230769230769231,1,0.555555555555556,0,0,1,1,0.87,0.656565656565657,0.836734693877551,0.326530612244898,1,1,1,0
"187",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,1,0.85,0.151515151515152,0.224489795918367,0.530612244897959,1,1,1,1
"188",0,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,0,0.8,0.717171717171717,0.530612244897959,0.510204081632653,1,1,1,1
"189",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,1,0.75,0.717171717171717,0.73469387755102,0.530612244897959,1,1,1,0
"190",0,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,0,0.85,0.666666666666667,0.122448979591837,0.224489795918367,0,0,1,1
"191",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,0,0.23,0.252525252525253,0.326530612244898,0.530612244897959,0,0,1,0.5
"192",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,0,0.15,0.252525252525253,0.377551020408163,0.122448979591837,1,1,0,0.5
"193",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,1,0.95,0.919191919191919,0.63265306122449,0.530612244897959,1,1,1,1
"194",1,0.538461538461538,0.538461538461538,1,0.555555555555556,0,0,1,1,0.81,0.757575757575758,0.63265306122449,0.530612244897959,0,0,1,1
"195",1,0.538461538461538,0.538461538461538,1,0.555555555555556,0,0,1,1,0.53,0.757575757575758,0.73469387755102,0.224489795918367,0,0,1,1
"196",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,0,0.15,0.434343434343434,0.428571428571429,0.326530612244898,1,1,1,1
"197",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,1,0.92,0.656565656565657,0.63265306122449,0.530612244897959,1,1,1,0
"198",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,0,1,1,0.83,0.757575757575758,0.63265306122449,0.530612244897959,0,0,1,0
"199",1,0.538461538461538,0.538461538461538,1,0.555555555555556,0.5,0,1,0,0.27,0.151515151515152,0.428571428571429,0.530612244897959,0,0,0,0.5
"200",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0.5,0,1,0,0.45,0.95959595959596,0.122448979591837,0.122448979591837,0,0,1,1
"201",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0.5,0,1,1,0.15,0.909090909090909,0.530612244897959,0.836734693877551,1,0,1,0
"202",0,0.384615384615385,0.384615384615385,1,0.555555555555556,0,0,1,1,0.45,0.585858585858586,0.530612244897959,0.428571428571429,1,1,1,0
"203",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0.5,0,1,0,0.25,0.0505050505050505,0.122448979591837,0.326530612244898,1,1,1,1
"204",0,0.307692307692308,0.307692307692308,1,0.555555555555556,0.5,0,1,0,0.22,0.515151515151515,0.428571428571429,0.397959183673469,1,0,1,1
"205",1,0.230769230769231,0.230769230769231,1,0.555555555555556,0.5,0,1,0,0.29,0.101010101010101,0.122448979591837,0.23469387755102,0,0,0,0.5
"206",0,0.692307692307692,0.692307692307692,1,0.555555555555556,0.5,0,1,1,0.72,0.515151515151515,0.428571428571429,0.23469387755102,1,0,0,0
"207",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0.5,0,1,0,0.67,0.313131313131313,0.428571428571429,0.13265306122449,1,1,1,1
"208",1,0.307692307692308,0.307692307692308,1,0.555555555555556,1,1,1,0,0.17,0.212121212121212,0.428571428571429,0.13265306122449,1,1,1,1
"209",1,0.846153846153846,0.846153846153846,1,0.555555555555556,1,1,1,1,0.27,0.414141414141414,0.5,0.13265306122449,0,0,1,1
"210",1,0.307692307692308,0.307692307692308,1,0.555555555555556,1,1,1,0,0.7,0.818181818181818,0.397959183673469,0.846938775510204,0,0,1,1
"211",1,0.230769230769231,0.692307692307692,1,0.555555555555556,1,1,1,1,0.27,0.909090909090909,0.836734693877551,0.13265306122449,1,1,1,0
"212",1,0.307692307692308,0.307692307692308,1,0.555555555555556,1,1,1,0,0.17,0.616161616161616,0.428571428571429,0.13265306122449,0,0,1,1
"213",1,0.846153846153846,0.846153846153846,1,0.555555555555556,1,1,1,1,0.87,0.818181818181818,0.428571428571429,0.183673469387755,1,1,1,0
"214",1,0.846153846153846,0.846153846153846,1,0.555555555555556,1,1,1,0,0.07,0.616161616161616,0.224489795918367,0.13265306122449,0,0,0,0.5
"215",1,0.307692307692308,0.307692307692308,1,0.555555555555556,1,1,1,0,0.17,0.505050505050505,0.0204081632653061,0.0306122448979592,0,0,0,0.5
"216",1,0.307692307692308,0.307692307692308,1,0.555555555555556,1,1,1,0,0.05,0.212121212121212,0.428571428571429,0.13265306122449,0,1,0,0.5
"217",1,0.0769230769230769,0.0769230769230769,1,0.555555555555556,1,1,1,1,0.27,0.414141414141414,0.326530612244898,0.612244897959184,1,0,0,1
"218",0,0.230769230769231,0.307692307692308,1,0.555555555555556,1,1,1,0,0.87,0.888888888888889,0.408163265306122,0.0918367346938776,1,1,1,1
"219",1,0.307692307692308,0.307692307692308,1,0.555555555555556,1,1,1,1,0.96,0.616161616161616,0.428571428571429,0.948979591836735,1,0,1,0
"220",1,0.307692307692308,0.307692307692308,1,0.555555555555556,1,1,1,1,0.57,0.515151515151515,0.469387755102041,0.336734693877551,1,1,1,1
"221",1,0.384615384615385,0.384615384615385,1,0.555555555555556,1,1,1,0,0.77,0.696969696969697,0.418367346938776,0.122448979591837,1,1,1,1
"222",1,0.384615384615385,0.384615384615385,1,0.555555555555556,1,1,1,0,0.8,0.515151515151515,0.408163265306122,0.23469387755102,0,1,1,1
"223",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0.5,1,1,0,0.62,0.616161616161616,0.836734693877551,0.397959183673469,1,0,1,1
"224",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,1,1,1,0.72,0.838383838383838,0.122448979591837,0.908163265306122,1,1,1,0
"225",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0.5,1,1,1,0.87,0.818181818181818,0.224489795918367,0.704081632653061,1,0,1,0
"226",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,1,1,1,0.72,0.909090909090909,0.122448979591837,0.295918367346939,0,0,1,1
"227",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0.5,1,1,0,0.02,0.111111111111111,0.63265306122449,0.295918367346939,0,0,1,0.5
"228",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,1,1,0,0.05,0.0303030303030303,0.0204081632653061,0.0918367346938776,1,1,1,0.5
"229",1,0.307692307692308,0.307692307692308,0,0.888888888888889,0.5,0.727272727272727,1,1,0.73,0.848484848484849,0.785714285714286,0.816326530612245,1,1,0,0
"230",1,0.307692307692308,0.307692307692308,1,0.555555555555556,0,1,1,0,0.05,0.171717171717172,0.214285714285714,0.0918367346938776,0,0,0,0.5
"231",1,0.0769230769230769,0.0769230769230769,1,0.555555555555556,0,1,1,1,0.51,0.424242424242424,0.122448979591837,0.285714285714286,0,0,0,1
"232",1,0.769230769230769,0.230769230769231,1,0.555555555555556,0,1,1,0,0.09,0.0707070707070707,0.214285714285714,0.193877551020408,1,1,0,0.5
"233",1,0.769230769230769,0.769230769230769,1,0.444444444444444,0,0.818181818181818,0,0,0.19,0.727272727272727,0.153061224489796,0.5,1,1,0,1
"234",0,0.230769230769231,0.230769230769231,1,0.444444444444444,0.5,0.909090909090909,1,1,0.32,0.808080808080808,0.591836734693878,0.459183673469388,1,1,0,1
"235",1,0.307692307692308,0.307692307692308,1,0.444444444444444,0.5,0.909090909090909,1,1,0.32,0.606060606060606,0.591836734693878,0.663265306122449,1,1,0,1
"236",1,0.307692307692308,0.307692307692308,1,0.444444444444444,0.5,0.909090909090909,1,0,0.12,0.0808080808080808,0.183673469387755,0.255102040816327,0,0,0,0.5
"237",1,0.230769230769231,0.230769230769231,1,0.444444444444444,0.5,0.909090909090909,1,0,0.52,0.101010101010101,0.13265306122449,0.0510204081632653,0,0,0,0.5
"238",1,0.307692307692308,0.307692307692308,1,0.444444444444444,0.5,0.909090909090909,1,0,0.72,0.808080808080808,0.591836734693878,0.663265306122449,1,1,0,1
"239",0,0.307692307692308,0.307692307692308,1,0.444444444444444,0.5,0.909090909090909,1,1,0.72,0.808080808080808,0.591836734693878,0.663265306122449,1,1,0,1
"240",1,0,0,1,0.444444444444444,0.5,0.909090909090909,1,1,0.92,0.808080808080808,0.897959183673469,0.76530612244898,1,1,1,0
"241",1,0.307692307692308,0.307692307692308,1,0.444444444444444,0.5,0.909090909090909,1,1,0.72,0.808080808080808,1,0.969387755102041,1,0,1,0
"242",1,0,0,1,0.444444444444444,0.5,0.909090909090909,1,0,0.72,0.808080808080808,0.591836734693878,0.86734693877551,1,1,1,1
"243",1,0.307692307692308,0.307692307692308,1,0.444444444444444,0.5,0.909090909090909,1,0,0.22,0.202020202020202,0.183673469387755,0.0510204081632653,0,0,0,0.5
"244",1,0,0.307692307692308,1,0.444444444444444,0.5,0.909090909090909,1,0,0.12,0.202020202020202,0.387755102040816,0.459183673469388,0,0,0,1
"245",1,0.307692307692308,0.307692307692308,1,0.444444444444444,0.5,0.636363636363636,1,1,0.7,0.929292929292929,0.846938775510204,0.857142857142857,1,0,1,0
"246",0,0.307692307692308,0.307692307692308,1,0.333333333333333,0,0.636363636363636,1,0,0.5,0.404040404040404,0.530612244897959,0.663265306122449,1,0,1,1
"247",0,0.307692307692308,0.307692307692308,1,0.333333333333333,0,0.909090909090909,1,0,0.8,0.94949494949495,0.63265306122449,0.775510204081633,1,1,1,0
"248",0,0.307692307692308,0.307692307692308,1,0.333333333333333,0,0.727272727272727,1,0,0.87,0.484848484848485,0.836734693877551,0.969387755102041,0,0,0,1
"249",0,0.307692307692308,0.307692307692308,1,0.333333333333333,0,0.818181818181818,1,0,0.7,0.404040404040404,0.0204081632653061,0.153061224489796,0,0,0,0.5
"250",1,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.636363636363636,1,0,0.65,0.868686868686869,0.63265306122449,0.397959183673469,0,1,0,1
"251",1,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.727272727272727,1,0,0.15,0.0606060606060606,0.326530612244898,0.397959183673469,1,1,1,0
"252",1,0,0,0.5,0.111111111111111,0,0.272727272727273,1,1,0.19,0.747474747474748,0.326530612244898,0.163265306122449,0,1,0,0.5
"253",0,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.909090909090909,1,0,0.69,0.767676767676768,0.836734693877551,0.948979591836735,0,0,1,1
"254",1,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0,1,0,0.39,0.262626262626263,0.122448979591837,0.438775510204082,0,0,0,0.5
"255",1,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.272727272727273,1,0,0.59,0.97979797979798,0.428571428571429,0.704081632653061,1,1,1,0
"256",1,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.545454545454545,1,0,0.1,0.171717171717172,0.122448979591837,0.397959183673469,1,1,1,0
"257",0,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.545454545454545,1,1,0.8,0.878787878787879,0.73469387755102,0.602040816326531,0,1,1,0
"258",0,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.545454545454545,1,0,0.7,1,0.673469387755102,0.653061224489796,0,1,1,1
"259",0,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.545454545454545,1,0,0.8,0.97979797979798,0.877551020408163,0.959183673469388,1,1,1,1
"260",1,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.272727272727273,1,1,0.69,0.343434343434343,0.122448979591837,0.163265306122449,0,0,0,0.5
"261",1,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.545454545454545,1,0,0.1,0.171717171717172,0.122448979591837,0.13265306122449,0,0,0,0.5
"262",1,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.545454545454545,1,0,0.61,0.97979797979798,0.836734693877551,0.642857142857143,1,0,0,1
"263",0,0.307692307692308,0.307692307692308,0.5,0.111111111111111,0,0.545454545454545,1,1,0.21,0.272727272727273,0.530612244897959,0.336734693877551,1,1,0,1
"264",1,0,0,0.5,0.111111111111111,0,0.727272727272727,1,1,0.49,0.94949494949495,0.428571428571429,0.0612244897959184,0,0,0,1
"265",0,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,1,0.7,0.646464646464647,0.428571428571429,0.316326530612245,0,0,1,1
"266",0,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,1,0.79,0.848484848484849,0.836734693877551,0.36734693877551,0,0,1,0
"267",1,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,0,0.19,0.808080808080808,0.122448979591837,0.163265306122449,1,1,0,1
"268",1,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,0,0.11,0.707070707070707,0.326530612244898,0.285714285714286,1,1,0,1
"269",1,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,0,0.1,0.0808080808080808,0.102040816326531,0.0918367346938776,1,0,0,1
"270",1,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,0,0.18,0.282828282828283,0.408163265306122,0.193877551020408,1,0,0,1
"271",0,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,1,0.9,0.848484848484849,0.530612244897959,0.295918367346939,0,1,1,0
"272",0,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,1,0.92,0.818181818181818,0.326530612244898,0.357142857142857,0,1,1,1
"273",1,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,0,0.42,0.212121212121212,0.0204081632653061,0.153061224489796,0,0,1,1
"274",1,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,0,0.22,0.202020202020202,0.0612244897959184,0.255102040816327,0,0,1,0
"275",0,0.384615384615385,0.384615384615385,1,0.333333333333333,0,0.272727272727273,0,1,0.95,0.828282828282828,0.836734693877551,0.704081632653061,1,1,1,0
"276",0,0.384615384615385,0.384615384615385,1,0.333333333333333,0,0.272727272727273,1,1,0.9,0.626262626262626,0.816326530612245,0.602040816326531,1,1,1,0
"277",1,0.615384615384615,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,1,0.72,0.212121212121212,0.224489795918367,0.255102040816327,1,1,1,0
"278",1,0.615384615384615,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,1,0.92,0.313131313131313,0.428571428571429,0.26530612244898,1,1,1,0
"279",1,0.615384615384615,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,1,0.82,0.313131313131313,0.530612244897959,0.244897959183673,0,1,1,1
"280",1,0.615384615384615,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,1,0.72,0.414141414141414,0.469387755102041,0.26530612244898,0,1,1,1
"281",1,0.153846153846154,0.153846153846154,1,0.333333333333333,0,0.272727272727273,0,1,0.74,0.717171717171717,0.571428571428571,0.36734693877551,0,1,1,0
"282",1,0.153846153846154,0.153846153846154,1,0.333333333333333,0,0.272727272727273,1,1,0.74,0.606060606060606,0.571428571428571,0.36734693877551,0,1,1,0
"283",0,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,1,0.95,0.94949494949495,0.73469387755102,0.806122448979592,0,1,1,0
"284",0,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,1,0.97,0.878787878787879,0.836734693877551,0.86734693877551,0,1,1,0
"285",1,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,0,0.4,0.383838383838384,0.326530612244898,0.357142857142857,0,0,0,1
"286",1,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,0,0.41,0.393939393939394,0.357142857142857,0.387755102040816,1,0,0,1
"287",0,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,1,0.51,0.797979797979798,0.86734693877551,0.897959183673469,1,1,1,0
"288",0,0.230769230769231,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,1,0.81,0.797979797979798,0.928571428571429,0.857142857142857,1,1,1,0
"289",1,0.615384615384615,0.230769230769231,1,0.333333333333333,0,0.272727272727273,0,1,0.71,0.707070707070707,0.663265306122449,0.693877551020408,1,1,1,1
"290",1,0.615384615384615,0.230769230769231,1,0.333333333333333,0,0.272727272727273,1,1,0.75,0.717171717171717,0.775510204081633,0.806122448979592,1,1,1,1
"291",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0,0.909090909090909,0,0,0.49,0.363636363636364,0.326530612244898,0.438775510204082,0,0,0,0.5
"292",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0,0.909090909090909,1,0,0.42,0.242424242424242,0.122448979591837,0.23469387755102,0,0,0,0.5
"293",0,0.615384615384615,0.615384615384615,0.5,0.111111111111111,0,0.909090909090909,0,1,0.9,0.868686868686869,0.836734693877551,0.744897959183674,1,1,1,0
"294",0,0.615384615384615,0.615384615384615,0.5,0.111111111111111,0,0.909090909090909,1,1,0.62,0.646464646464647,0.73469387755102,0.846938775510204,1,1,1,0
"295",1,0.153846153846154,0.153846153846154,0.5,0.111111111111111,0,0.909090909090909,0,0,0.9,0.868686868686869,0.836734693877551,0.744897959183674,1,1,0,1
"296",1,0.153846153846154,0.153846153846154,0.5,0.111111111111111,0,0.909090909090909,1,0,0.62,0.646464646464647,0.73469387755102,0.846938775510204,1,1,0,1
"297",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0,0.909090909090909,0,1,0.98,0.878787878787879,0.877551020408163,0.846938775510204,0,1,1,0
"298",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0,0.909090909090909,1,1,0.72,0.747474747474748,0.836734693877551,0.897959183673469,0,1,1,0
"299",1,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0,0.909090909090909,0,0,0.18,0.171717171717172,0.26530612244898,0.336734693877551,0,1,0,1
"300",1,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0,0.909090909090909,1,0,0.32,0.141414141414141,0.326530612244898,0.285714285714286,0,1,0,1
"301",1,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0,0.909090909090909,0,0,0.1,0.121212121212121,0.204081632653061,0.122448979591837,0,0,0,0.5
"302",1,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0,0.909090909090909,1,0,0.22,0.343434343434343,0.153061224489796,0.0816326530612245,0,0,0,0.5
"303",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,0,1,0.11,0.202020202020202,0.214285714285714,0.224489795918367,0,0,1,1
"304",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,1,1,0.12,0.444444444444444,0.255102040816327,0.387755102040816,0,0,1,1
"305",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,0,0,0.15,0.505050505050505,0.244897959183673,0.428571428571429,1,0,1,1
"306",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,1,0,0.32,0.444444444444444,0.295918367346939,0.897959183673469,1,0,1,1
"307",1,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,0,1,0.65,0.595959595959596,0.755102040816326,0.836734693877551,1,1,1,0
"308",1,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,1,1,0.72,0.646464646464647,0.602040816326531,0.897959183673469,1,1,1,0
"309",1,0.615384615384615,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,0,1,0.95,0.575757575757576,0.755102040816326,0.897959183673469,1,1,0,1
"310",1,0.615384615384615,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,1,1,0.82,0.848484848484849,0.806122448979592,0.795918367346939,1,1,0,1
"311",1,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,0,0,0.25,0.292929292929293,0.346938775510204,0.326530612244898,0,1,0,1
"312",1,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,1,0,0.42,0.343434343434343,0.295918367346939,0.387755102040816,0,1,0,1
"313",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,0,1,0.55,0.797979797979798,0.448979591836735,0.428571428571429,1,1,1,0
"314",0,0.230769230769231,0.230769230769231,0.5,0.111111111111111,0.5,0.909090909090909,1,1,0.62,0.646464646464647,0.704081632653061,0.489795918367347,1,1,1,0
"315",0,0.230769230769231,0.384615384615385,0.5,0.111111111111111,0.5,0.909090909090909,0,1,0.78,0.888888888888889,0.755102040816326,0.836734693877551,1,1,1,0
"316",0,0.230769230769231,0.384615384615385,0.5,0.111111111111111,0.5,0.909090909090909,1,1,0.72,0.848484848484849,0.908163265306122,0.897959183673469,1,1,1,0
"317",1,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,0,1,0.6,0.929292929292929,0.846938775510204,0.224489795918367,1,1,1,0
"318",1,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,1,1,0.5,0.909090909090909,0.846938775510204,0.122448979591837,1,1,1,0
"319",0,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,0,1,0.6,0.97979797979798,0.13265306122449,0.0204081632653061,1,1,1,0
"320",0,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,1,1,0.5,0.95959595959596,0.23469387755102,0.0918367346938776,1,1,1,0
"321",0,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,0,1,0.6,0.878787878787879,0.23469387755102,0.102040816326531,1,1,0,1
"322",0,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,1,1,0.5,0.808080808080808,0.204081632653061,0.142857142857143,1,1,0,1
"323",1,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,0,0,0.1,0.151515151515152,0.102040816326531,0.204081632653061,0,0,0,0.5
"324",1,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,1,0,0.3,0.101010101010101,0.204081632653061,0.0408163265306122,0,0,0,0.5
"325",1,0.769230769230769,0.769230769230769,0.5,0,0,0.363636363636364,0,0,0.24,0.353535353535354,0.183673469387755,0.306122448979592,0,0,1,1
"326",1,0.769230769230769,0.769230769230769,0.5,0,0,0.363636363636364,1,0,0.27,0.202020202020202,0.336734693877551,0.346938775510204,0,0,1,1
"327",1,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,0,0,0.1,0.151515151515152,0.102040816326531,0.204081632653061,0,0,0,0.5
"328",1,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,1,0,0.3,0.101010101010101,0.204081632653061,0.0408163265306122,0,0,0,0.5
"329",0,0.230769230769231,0.615384615384615,0.5,0,0,0.363636363636364,0,1,0.8,0.777777777777778,0.642857142857143,0.836734693877551,1,1,1,1
"330",0,0.230769230769231,0.615384615384615,0.5,0,0,0.363636363636364,1,1,0.75,0.858585858585859,0.744897959183674,0.806122448979592,1,1,1,1
"331",1,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,0,0,0.4,0.0707070707070707,0.510204081632653,0.408163265306122,0,1,0,0.5
"332",1,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,1,0,0.35,0.0202020202020202,0.295918367346939,0.326530612244898,0,1,0,0.5
"333",0,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,0,1,0.1,0.909090909090909,0.306122448979592,0.204081632653061,0,1,1,1
"334",0,0.230769230769231,0.230769230769231,0.5,0,0,0.363636363636364,1,1,0.25,0.808080808080808,0.295918367346939,0.224489795918367,0,1,1,1
"335",1,0.461538461538462,0.461538461538462,0.5,0,0,0.363636363636364,0,1,0.1,0.0808080808080808,0.0918367346938776,0.0204081632653061,0,1,0,0.5
"336",1,0.461538461538462,0.461538461538462,0.5,0,0,0.363636363636364,1,1,0.15,0.0707070707070707,0.122448979591837,0.0612244897959184,0,1,0,0.5
"337",0,0.615384615384615,0.230769230769231,0.5,0,0,0.363636363636364,0,1,0.7,0.909090909090909,0.204081632653061,0.204081632653061,0,1,1,1
"338",0,0.615384615384615,0.230769230769231,0.5,0,0,0.363636363636364,1,1,0.75,0.808080808080808,0.153061224489796,0.193877551020408,0,1,1,1
"339",0,0.615384615384615,0.230769230769231,0.5,0,0.5,0.363636363636364,0,0,0.78,0.98989898989899,0.102040816326531,0.102040816326531,0,1,1,1
"340",0,0.615384615384615,0.230769230769231,0.5,0,0.5,0.363636363636364,1,0,0.79,0.898989898989899,0.112244897959184,0.13265306122449,0,1,1,1
"341",0,0.153846153846154,0.153846153846154,0.5,0,0.5,0.363636363636364,0,0,0.16,0.909090909090909,0.153061224489796,0.102040816326531,0,1,1,1
"342",0,0.153846153846154,0.153846153846154,0.5,0,0.5,0.363636363636364,1,0,0.17,0.808080808080808,0.13265306122449,0.0918367346938776,0,1,1,1
"343",1,0.230769230769231,0.230769230769231,0.5,0,0.5,0.363636363636364,0,1,0.4,0.878787878787879,0.510204081632653,0.408163265306122,0,0,1,1
"344",1,0.230769230769231,0.230769230769231,0.5,0,0.5,0.363636363636364,1,1,0.35,0.929292929292929,0.295918367346939,0.326530612244898,0,0,1,1
"345",0,0.230769230769231,0.230769230769231,0.5,0,0.5,0.363636363636364,0,1,0.14,0.97979797979798,0.153061224489796,0.13265306122449,0,1,1,0
"346",0,0.230769230769231,0.230769230769231,0.5,0,0.5,0.363636363636364,0,1,0.13,0.828282828282828,0.204081632653061,0.295918367346939,0,1,1,0
